Scraping_Date,Type,Description,Bedrooms,Bathrooms,Area,Down Payment,Location,Price
2025-03-31,Apartment,"Apartment for sale in Zayed  Location near the Green Revolution, next to Nile University, behind Zayed Park. Payments are available in installments ov",3,2,140 Sq. M.,"Down payment: EGP 644,000","Sheikh Zayed, Giza","6,440,000"
2025-03-31,Chalet,"Chalet in Ain Sokhna – 2 Bedrooms with Direct Sea View, Next to La Vista",2,2,110 Sq. M.,N/A,"Ain Sukhna, Suez","3,000,000"
2025-03-31,Apartment,Receive Your Apartment Now with the lowest down payment over 8 years installments!,3,3,160 Sq. M.,0% Down Payment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","10,880,000"
2025-03-31,Apartment,RTM- Apartment In New Cairo with the lowest price over the longest period of time!,2,2,140 Sq. M.,0% Down Payment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","10,000,000"
2025-03-31,Apartment,Your apartment is ready to move  from day one in livable compound with installments over 8 years,2,2,140 Sq. M.,"Down payment: EGP 1,099,989","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","11,000,000"
2025-03-31,Twin House,"EARLY DELIVERY twin house with 8,000 only per month and 620k down payment !!!",4,3,187 Sq. M.,"Down payment: EGP 620,000","Nyoum October Compound, 6th of October, Giza","12,400,000"
2025-03-31,Twin House,"EARLY DELIVERY twin house with 8,000 only per month and 620k down payment !!!",4,3,185 Sq. M.,"Down payment: EGP 620,000","Nyoum October Compound, 6th of October, Giza","12,400,000"
2025-03-31,Apartment,Receive now - Pay later - Ready to move apartment at Mountain view over 8 years,2,2,130 Sq. M.,"Down payment: EGP 1,089,989","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","10,900,000"
2025-03-31,Chalet,"VIP chalet, immediate delivery, fully finished, on the sea, in the best location and division in Mazarine, New Alamein, in installments",2,2,145 Sq. M.,"Down payment: EGP 1,410,000","Mazarine, North Coast, Matruh","9,400,000"
2025-03-31,Apartment,Without annual bulks ready to move apartment with open view !,3,2,144 Sq. M.,"Down payment: EGP 1,149,989","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","11,500,000"
2025-03-31,Apartment,"Fully Finished apartment for sale in Fifth Square Compound, Al-Marasem, Fifth Settlement, near Hyde Park, with equal installments.",2,2,122 Sq. M.,"Down payment: EGP 1,436,600","Fifth Square Compound, 5th Settlement, New Cairo, Cairo","14,366,000"
2025-03-31,Chalet,"Chalet in Red Carpet Village, Ain Sokhna, distinguished location, swimming pool view, payment plan up to 5 years",2,2,125 Sq. M.,"Down payment: EGP 1,220,400","Ain Sukhna, Suez","3,390,000"
2025-03-31,Apartment,Fully Finished Apartment 168m for sale next to Wadi Degla Club - Palm Hills October,3,3,168 Sq. M.,0% Down Payment,"Palm Parks Compound, 6th of October, Giza","4,000,000"
2025-03-31,Apartment,Ready-to-move-in finished apartment in Beverly Hills at an attractive price,2,3,333 Sq. M.,N/A,"Beverly Hills Compound, Sheikh Zayed, Giza","8,000,000"
2025-03-31,Duplex,Duplex for sale in October in a strategic location close to the Egyptian Museum and the tourist road (at a special price/discount) and installments ar,3,3,185 Sq. M.,"Down payment: EGP 554,023","Hadayek October, Giza","6,648,277"
2025-03-31,Apartment,RAMADAN OFFER !!! apartment 3beds with the old price !!! and 5% down payment !!,3,2,131 Sq. M.,"Down payment: EGP 337,500","5th Settlement, New Cairo, Cairo","6,750,000"
2025-03-31,Apartment,RAMADAN OFFER !!! apartment with the old price !!! and 5% down payment !!,2,2,112 Sq. M.,"Down payment: EGP 280,000","5th Settlement, New Cairo, Cairo","5,600,000"
2025-03-31,Apartment,Ultra superluxe finished apartment - lagoon view for the fist time  for only 127k and installments over 12 years,3,2,150 Sq. M.,"Down payment: EGP 127,500","6th of October, Giza","8,500,000"
2025-03-31,Apartment,For the first time finished apartment on lagoon with 12 years installments !,3,2,144 Sq. M.,"Down payment: EGP 123,000","6th of October, Giza","8,200,000"
2025-03-31,Apartment,"Limited Offer! Get a 180m Fully Finished Apartment with only 165,000 down payment over 12 years installments!",3,3,180 Sq. M.,"Down payment: EGP 165,000","Mountain View iCity Compound, 6th of October, Giza","11,000,000"
2025-03-31,Apartment,"Apartment for sale at mountain view October with the best down payment 140,000 and installment 20,000",2,2,125 Sq. M.,"Down payment: EGP 140,000","Mountain View iCity Compound, 6th of October, Giza","9,000,000"
2025-03-31,Apartment,Fully finished apartment with air conditioning and furniture available for viewing with the highest return on investment in dollars under the manageme,2,2,120 Sq. M.,"Down payment: EGP 600,000","Mountain View Hyde Park Compound, 5th Settlement, New Cairo, Cairo","8,500,000"
2025-03-31,Villa,"A unique opportunity, a villa with no down payment, installments over 12 years without interest, a prime location with an open garden, villas only pha",5,4,260 Sq. M.,"Down payment: EGP 1,000,000","District 5 Compound Compound, 5th Settlement, New Cairo, Cairo","13,000,000"
2025-03-31,Apartment,Get now a 40% discount on a luxuriously finished 2-bedroom apartment in Heliopolis.,2,2,103 Sq. M.,N/A,"Heliopolis, Cairo","6,000,000"
2025-03-31,Apartment,ready to move apartment with 500k only in the heart of fifth settlement,3,2,152 Sq. M.,"Down payment: EGP 507,000","5th Settlement, New Cairo, Cairo","10,140,000"
2025-03-31,Apartment,Receive a finished apartment for only 135k and  installments over 12 years in a very luxurious compound !,3,2,155 Sq. M.,"Down payment: EGP 135,000","6th of October, Giza","9,000,000"
2025-03-31,Apartment,Invest in the Sixth Settlement and own your 80 sqm apartment with installments up to 12 years,1,1,80 Sq. M.,"Down payment: EGP 230,000","Noll, 6th Settlement, New Cairo, Cairo","4,600,000"
2025-03-31,Apartment,Appartment soon delivery 150 m floor area + 50 m garden,3,2,200 Sq. M.,"Down payment: EGP 1,905,000","Creek Town Compound, 5th Settlement, New Cairo, Cairo","12,700,000"
2025-03-31,Apartment,Receive immediately a fully furnished and air-conditioned apartment and get an annual rent in dollars with a 40% discount in an exceptional location,2,2,124 Sq. M.,"Down payment: EGP 1,200,000","Marriott Residence, Heliopolis, Cairo","14,900,000"
2025-03-31,Apartment,"Two-bedroom apartment with no down payment for a limited period, installments up to 12 years in New Cairo",2,2,116 Sq. M.,N/A,"New Cairo, Cairo","3,000,000"
2025-03-31,Apartment,155m Apartment- Ready To Move- In New Cairo!!,3,3,155 Sq. M.,0% Down Payment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","10,650,000"
2025-03-31,Apartment,"Own and live with the best finishing, in a special location, wonderful views, and near all services",3,3,170 Sq. M.,"Down payment: EGP 1,529,969","Creek Town Compound, 5th Settlement, New Cairo, Cairo","15,300,000"
2025-03-31,Apartment,"Limited Offer! 165m Apartment Fully Finished-Prime Location with only 147,750 down payment over 12 years installments!",3,3,165 Sq. M.,"Down payment: EGP 147,750","Mountain View iCity Compound, 6th of October, Giza","9,850,000"
2025-03-31,Apartment,For the first time finished apartment direct on lagoon by Mountain view with only 126k over 12 years,3,2,146 Sq. M.,"Down payment: EGP 126,000","Mountain View iCity Compound, 6th of October, Giza","8,400,000"
2025-03-31,Apartment,Finished apartment with only 130k and 12 years instakllments by Mountainview,3,2,150 Sq. M.,"Down payment: EGP 130,000","Mountain View iCity Compound, 6th of October, Giza","8,800,000"
2025-03-31,Apartment,Receive a finished apartment for only 135k and  installments over 12 years by  Mountain View!,3,2,155 Sq. M.,"Down payment: EGP 135,000","Mountain View iCity Compound, 6th of October, Giza","9,000,000"
2025-03-31,Villa,the last villa with the old price in TAJ CITY !! installments over 12 years,3,3,154 Sq. M.,0% Down Payment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","14,450,000"
2025-03-31,Apartment,ready to move apartment with 412k only in the heart of fifth settlement,2,2,130 Sq. M.,"Down payment: EGP 412,500","5th Settlement, New Cairo, Cairo","8,250,000"
2025-03-31,Apartment,ready to move apartment with 420k only in the heart of fifth settlement,2,2,132 Sq. M.,"Down payment: EGP 420,000","5th Settlement, New Cairo, Cairo","8,400,000"
2025-03-31,Apartment,You can inspect your apartment and receive it immediately with just a 4% down payment! 🏡🔥,2,2,132 Sq. M.,N/A,"Scenario, New Capital City, Cairo","4,315,615"
2025-03-31,Apartment,"Limited Offer! Own The Last Fully Finished 3 bds Apartment with 141,000  down payment only over 12 years installments!",3,3,155 Sq. M.,"Down payment: EGP 141,000","Mountain View iCity Compound, 6th of October, Giza","9,400,000"
2025-03-31,Apartment,ready to move apartment with 35% discount in the heart of fifth settlement,3,3,218 Sq. M.,N/A,"5th Settlement, New Cairo, Cairo","7,650,000"
2025-03-31,Apartment,ready to move apartment with 35% discount in the heart of fifth settlement,2,2,110 Sq. M.,N/A,"5th Settlement, New Cairo, Cairo","5,300,000"
2025-03-31,Apartment,ready to move apartment with 35% discount in the heart of fifth settlement,2,2,120 Sq. M.,N/A,"5th Settlement, New Cairo, Cairo","5,130,000"
2025-03-31,Apartment,"Limited Offer! Get A Fully Finished Apartment with only 123,300 down payment over 12 years installments In the Best Location!",3,2,145 Sq. M.,"Down payment: EGP 123,300","Mountain View iCity Compound, 6th of October, Giza","8,220,000"
2025-03-31,Chalet,With the old price finished chalet in a livable project - lagoon view,3,2,109 Sq. M.,"Down payment: EGP 600,000","North Coast, Matruh","8,400,000"
2025-03-31,Chalet,Receive a  finished chalet  with 4M less than the company price - 5 years installments !,2,2,97 Sq. M.,"Down payment: EGP 696,000","North Coast, Matruh","9,750,000"
2025-03-31,Apartment,fully finished apartment with open view and only 5% down payment  at hyde park new cairo  over 12 years installments,2,2,116 Sq. M.,"Down payment: EGP 1,327,000","Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","13,270,000"
2025-03-31,Apartment,fully finished studio apartment with garden with only 5% down payment at hyde park new cairo over 12 years installments,2,2,87 Sq. M.,"Down payment: EGP 583,000","Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","11,660,000"
2025-03-31,Apartment,Apartment for sale in the Sixth Settlement with a low down payment and installments over 12 years.    Double View    Fully finished,3,3,158 Sq. M.,"Down payment: EGP 796,414","6th Settlement, New Cairo, Cairo","7,964,140"
2025-03-31,Apartment,"Apartment for sale in Madinaty, ultra super deluxe finishing, area (65 m), in front of services",2,1,65 Sq. M.,N/A,"Madinaty, Cairo","3,400,000"
2025-03-31,Apartment,"Fully finished apartment, ready for delivery in 2025, in the Administrative Capital, with 7-year installments",3,2,185 Sq. M.,"Down payment: EGP 147,075","R3, New Capital City, Cairo","9,805,000"
2025-03-31,Apartment,"Limited Offer! Pay 157,500 down payment only and Get a 3 bds Fully Finished Apartment In October City!",3,3,160 Sq. M.,"Down payment: EGP 157,500","Mountain View iCity Compound, 6th of October, Giza","10,500,000"
2025-03-31,Apartment,"Limited Offer! Fully Finished Apartment with 73 meters garden with only 150,000 down payment over 12 years installments In October City!",3,3,155 Sq. M.,"Down payment: EGP 150,000","Mountain View iCity Compound, 6th of October, Giza","10,000,000"
2025-03-31,Apartment,READY TO MOVE apartment with open view with onlyy 10% down payment from MOUNTAIN VIEW,3,3,170 Sq. M.,"Down payment: EGP 1,288,000","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","12,880,000"
2025-03-31,Apartment,READY TO MOVE apartment with open view with onlyy 10% down payment from MOUNTAIN VIEW,3,3,160 Sq. M.,"Down payment: EGP 1,148,000","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","11,480,000"
2025-03-31,Apartment,"Limited Offer! 3 bds Fully Finished Apartment with garden with only 148,200 down payment over 12 years installments!",3,2,145 Sq. M.,"Down payment: EGP 148,200","Mountain View iCity Compound, 6th of October, Giza","9,880,000"
2025-03-31,Apartment,"Limited Offer! Own The Last Fully Finished Apartment with only 135,000 down payment over 12 years installments!",3,2,150 Sq. M.,"Down payment: EGP 135,000","Mountain View iCity Compound, 6th of October, Giza","9,000,000"
2025-03-31,Apartment,READY TO MOVE apartment with open view with onlyy 10% down payment from MOUNTAIN VIEW,3,2,155 Sq. M.,"Down payment: EGP 1,026,000","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","10,260,000"
2025-03-31,Apartment,READY TO MOVE apartment with open view with onlyy 10% down payment from MOUNTAIN VIEW,2,2,135 Sq. M.,"Down payment: EGP 996,000","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","9,960,000"
2025-03-31,Apartment,READY TO MOVE apartment with open view with onlyy 10% down payment from MOUNTAIN VIEW,2,2,130 Sq. M.,"Down payment: EGP 976,000","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","9,760,000"
2025-03-31,Apartment,READY TO MOVE apartment with open view with onlyy 10% down payment from MOUNTAIN VIEW,2,2,125 Sq. M.,"Down payment: EGP 846,000","Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","8,460,000"
2025-03-31,Chalet,Chalet Sea View Ready To Move 1st For Sale 150m (3bed) Very Prime location in lavista Bay East North Coast side by side from Marassi and seazen,3,2,150 Sq. M.,N/A,"La Vista Bay East, North Coast, Matruh","8,900,000"
2025-03-31,Apartment,"Prime Location Apartment in The Fourteen, Fully Finished SuperLux with AC's",2,2,164 Sq. M.,N/A,"Uptown Cairo, Mokattam, Cairo","13,850,000"
2025-03-31,Apartment,"Furnished apartment for sale in Rehab City, Garden View, special finishes, Near services",2,1,90 Sq. M.,N/A,"Rehab City Compound, New Cairo, Cairo","5,500,000"
2025-03-31,Apartment,"A bargain price: Fully finished apartment for sale in the New Administrative Capital, R3, with a lowest down payment.",2,2,140 Sq. M.,"Down payment: EGP 111,300","R3, New Capital City, Cairo","7,420,000"
2025-03-31,Apartment,Apartment for sale in Patio Vida La Vista New Cairo    In the Sixth Settlement    Fully finished,3,3,182 Sq. M.,"Down payment: EGP 728,000","6th Settlement, New Cairo, Cairo","14,560,000"
2025-03-31,Apartment,"Exquisite design, unmatched comfort. Hurghada finest property - 2 bedroom 120 sqm",2,1,120 Sq. M.,"Down payment: EGP 1,728,600","Hurghada, Red Sea","8,643,000"
2025-03-31,Chalet,Receive a  finished chalet in Fouka Bay with 4M less than the company price - 5 years installments !,2,2,98 Sq. M.,"Down payment: EGP 696,000","Fouka Bay, North Coast, Matruh","9,750,000"
2025-03-31,Chalet,With the old price finished chalet at fouka bay - lagoon view !,3,2,110 Sq. M.,"Down payment: EGP 600,000","Fouka Bay, North Coast, Matruh","8,400,000"
2025-03-31,Chalet,Finished chalet full sea view with 620k - 30% discount - Equall installments,3,2,119 Sq. M.,"Down payment: EGP 615,447","Fouka Bay, North Coast, Matruh","8,450,000"
2025-03-31,Apartment,"Own Your Fully Finished Apartment in Solana East Compound, New Cairo, with the Lowest Down Payment – Enjoy Unmatched Luxury",2,2,128 Sq. M.,"Down payment: EGP 925,600","Solana east, 5th Settlement, New Cairo, Cairo","18,512,000"
2025-03-31,Apartment,"Own Your Fully Finished Apartment in Solana East Compound, New Cairo, with the Lowest Down Payment – Enjoy Unmatched Luxury",3,3,171 Sq. M.,"Down payment: EGP 1,460,150","Solana east, 5th Settlement, New Cairo, Cairo","29,203,000"
2025-03-31,Apartment,"Own Your Fully Finished Apartment in Solana East Compound, New Cairo, with the Lowest Down Payment – Enjoy Unmatched Luxury",1,1,95 Sq. M.,"Down payment: EGP 677,400","Solana east, 5th Settlement, New Cairo, Cairo","13,548,000"
2025-03-31,Apartment,"Own Your Fully Finished Apartment in Solana East Compound, New Cairo, with the Lowest Down Payment – Enjoy Unmatched Luxury",2,2,133 Sq. M.,"Down payment: EGP 927,950","Solana east, 5th Settlement, New Cairo, Cairo","18,559,000"
2025-03-31,Apartment,"Own Your Apartment in Palm Hills Compound, New Cairo, with the Lowest Down Payment – Enjoy a Luxurious Lifestyle",1,1,70 Sq. M.,"Down payment: EGP 275,190","Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","9,173,000"
2025-03-31,Apartment,"Own Your Apartment in Palm Hills Compound, New Cairo, with the Lowest Down Payment – Enjoy a Luxurious Lifestyle",3,3,200 Sq. M.,"Down payment: EGP 778,920","Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","25,964,000"
2025-03-31,Apartment,"Own Your Apartment in Palm Hills Compound, New Cairo, with the Lowest Down Payment – Enjoy a Luxurious Lifestyle",2,2,115 Sq. M.,"Down payment: EGP 431,250","Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","14,375,000"
